date,code,hs2,imports,exports,commodity,total
2022-09,BC,47,1623682.0,331527675.0,Wood pulp,333151357.0
2022-09,BC,39,242938108.0,85213922.0,Plastics,328152030.0
2022-09,MB,87,242071872.0,77336519.0,Vehicles,319408391.0
2022-09,ON,74,183619168.0,134120066.0,Copper,317739234.0
2022-09,BC,61,314875292.0,2392329.0,Knitted apparel,317267621.0
2022-09,SK,15,4167244.0,304244288.0,Animal/veg fats & oils,308411532.0
2022-09,NL,26,0.0,302227800.0,"Ores, slag & ash",302227800.0
2022-09,QC,40,214416865.0,85700097.0,Rubber,300116962.0
2022-09,ON,08,292904349.0,1849713.0,Fruit & nuts,294754062.0
2022-09,AB,29,74181663.0,213847314.0,Organic chemicals,288028977.0
2022-09,ZZ,87,0.0,284503312.0,Vehicles,284503312.0
2022-09,QC,99,224349734.0,56374898.0,Confidential / low-value (CA),280724632.0
2022-09,ON,26,276274336.0,3931182.0,"Ores, slag & ash",280205518.0
2022-09,BC,72,244280294.0,33852511.0,Iron & steel,278132805.0
2022-09,QC,74,41202058.0,233364855.0,Copper,274566913.0
2022-09,ON,88,136882805.0,128590197.0,Aircraft & spacecraft,265473002.0
2022-09,MB,27,66315185.0,198370446.0,Mineral fuels & oils,264685631.0
2022-09,QC,71,129278344.0,134989521.0,Precious metals & stones,264267865.0
2022-09,BC,94,218172461.0,45109873.0,Furniture,263282334.0
2022-09,QC,61,243131209.0,19526274.0,Knitted apparel,262657483.0
2022-09,NU,26,0.0,255471121.0,"Ores, slag & ash",255471121.0
2022-09,ON,23,178725413.0,73394655.0,Food industry residues,252120068.0
2022-09,ON,20,177331569.0,74226633.0,Prepared vegetables,251558202.0
2022-09,ON,49,198883202.0,51316623.0,Printed books & media,250199825.0
2022-09,ON,70,218999448.0,29489579.0,Glass,248489027.0
2022-09,BC,90,153437346.0,91966292.0,Optical & medical instruments,245403638.0
2022-09,ON,64,239162202.0,3246336.0,Footwear,242408538.0
2022-09,ON,18,133735340.0,106444759.0,Cocoa & cocoa products,240180099.0
2022-09,MB,85,217966262.0,22113745.0,Electrical equipment,240080007.0
2022-09,ON,82,206135155.0,30466609.0,Tools & cutlery,236601764.0
2022-09,AB,07,36832395.0,198045105.0,Vegetables,234877500.0
2022-09,QC,38,130420913.0,102975194.0,Misc chemical products,233396107.0
2022-09,BC,03,93080569.0,133667081.0,Fish & seafood,226747650.0
2022-09,ON,96,149584226.0,74228724.0,Miscellaneous manufactures,223812950.0
2022-09,AB,73,177780952.0,45167256.0,Articles of iron & steel,222948208.0
2022-09,QC,22,174207861.0,44592003.0,Beverages & spirits,218799864.0
2022-09,AB,44,14046458.0,203751074.0,Wood & wood articles,217797532.0
2022-09,MB,10,15611102.0,200232143.0,Cereals,215843245.0
2022-09,ON,68,127521328.0,86815648.0,Stone & cement articles,214336976.0
2022-09,SK,87,200473565.0,12752334.0,Vehicles,213225899.0
2022-09,AB,87,174924902.0,37392225.0,Vehicles,212317127.0
2022-09,BC,62,209902921.0,2108601.0,Woven apparel,212011522.0
2022-09,MB,30,10792896.0,201134160.0,Pharmaceuticals,211927056.0
2022-09,QC,62,184620286.0,26977252.0,Woven apparel,211597538.0
2022-09,AB,47,102710.0,207600716.0,Wood pulp,207703426.0
2022-09,BC,48,127985787.0,77930415.0,Paper & paperboard,205916202.0
2022-09,QC,18,84378164.0,119072613.0,Cocoa & cocoa products,203450777.0
2022-09,BC,95,195549399.0,6625077.0,Toys & sports equipment,202174476.0
2022-09,NS,03,24656324.0,170509324.0,Fish & seafood,195165648.0
2022-09,BC,71,53136427.0,139998194.0,Precious metals & stones,193134621.0
2022-09,QC,29,115607803.0,73203333.0,Organic chemicals,188811136.0
2022-09,MB,39,130644295.0,52816154.0,Plastics,183460449.0
2022-09,BC,08,124192900.0,59160978.0,Fruit & nuts,183353878.0
2022-09,ON,09,135789085.0,42645328.0,"Coffee, tea & spices",178434413.0
2022-09,ON,12,72633257.0,105702322.0,Oil seeds,178335579.0
2022-09,BC,76,94953723.0,82561537.0,Aluminium,177515260.0
2022-09,QC,02,19409150.0,154561733.0,Meat & offal,173970883.0
2022-09,NT,71,0.0,173048707.0,Precious metals & stones,173048707.0
2022-09,ON,15,98362899.0,72868578.0,Animal/veg fats & oils,171231477.0
2022-09,ON,10,48174744.0,119692950.0,Cereals,167867694.0
2022-09,NB,03,60949445.0,104022737.0,Fish & seafood,164972182.0
2022-09,ON,42,152691458.0,10723652.0,Leather goods,163415110.0
2022-09,AB,23,27590388.0,132551014.0,Food industry residues,160141402.0
2022-09,AB,90,109329951.0,49917055.0,Optical & medical instruments,159247006.0
2022-09,MB,73,134826665.0,20678138.0,Articles of iron & steel,155504803.0
2022-09,QC,47,16983187.0,138258071.0,Wood pulp,155241258.0
2022-09,ON,16,119094052.0,27408203.0,Prepared meat & fish,146502255.0
2022-09,SK,12,2446496.0,141342029.0,Oil seeds,143788525.0
2022-09,AB,22,134424529.0,8166200.0,Beverages & spirits,142590729.0
2022-09,ZZ,90,0.0,142021733.0,Optical & medical instruments,142021733.0
2022-09,QC,33,60149306.0,79195386.0,Cosmetics & perfumes,139344692.0
2022-09,AB,38,80211747.0,56164117.0,Misc chemical products,136375864.0
2022-09,ON,17,79695211.0,55637924.0,Sugars,135333135.0
2022-09,ON,63,114262689.0,19326367.0,Other made-up textiles,133589056.0
2022-09,AB,28,13860233.0,116061303.0,Inorganic chemicals,129921536.0
2022-09,ON,25,47984441.0,81858626.0,"Salt, sulphur, stone, cement",129843067.0
2022-09,QC,95,104226657.0,24166257.0,Toys & sports equipment,128392914.0
2022-09,NS,40,27249338.0,98371406.0,Rubber,125620744.0
2022-09,MB,15,11957588.0,113498121.0,Animal/veg fats & oils,125455709.0
2022-09,MB,31,101938865.0,22344461.0,Fertilizers,124283326.0
2022-09,BC,07,75191400.0,48345827.0,Vegetables,123537227.0
2022-09,MB,38,120469011.0,1453314.0,Misc chemical products,121922325.0
2022-09,ON,03,110100650.0,10640558.0,Fish & seafood,120741208.0
2022-09,MB,02,12038223.0,108378101.0,Meat & offal,120416324.0
2022-09,QC,09,77114453.0,43037840.0,"Coffee, tea & spices",120152293.0
2022-09,SK,23,19413893.0,100232157.0,Food industry residues,119646050.0
2022-09,BC,22,96834941.0,21916876.0,Beverages & spirits,118751817.0
2022-09,AB,12,2981780.0,114778734.0,Oil seeds,117760514.0
2022-09,ON,35,102309692.0,14184876.0,Protein substances,116494568.0
2022-09,NS,84,103468654.0,10888279.0,Machinery & mechanical appliances,114356933.0
2022-09,NU,71,0.0,112553779.0,Precious metals & stones,112553779.0
2022-09,AB,01,35489058.0,75892820.0,Live animals,111381878.0
2022-09,BC,15,46246106.0,64593599.0,Animal/veg fats & oils,110839705.0
2022-09,QC,07,16153893.0,94460092.0,Vegetables,110613985.0
2022-09,QC,17,40489772.0,68189979.0,Sugars,108679751.0
2022-09,BC,19,59746569.0,47312969.0,Prepared cereals,107059538.0
2022-09,BC,21,50255014.0,56678654.0,Misc food preparations,106933668.0
2022-09,BC,64,105215541.0,461175.0,Footwear,105676716.0
2022-09,ON,69,97576458.0,6012400.0,Ceramic products,103588858.0
2022-09,ON,31,92059851.0,10874253.0,Fertilizers,102934104.0
2022-09,QC,21,23784148.0,76496879.0,Misc food preparations,100281027.0
2022-09,BC,38,69827665.0,29888247.0,Misc chemical products,99715912.0
2022-09,NL,75,857.0,97469680.0,Nickel,97470537.0
2022-09,ON,47,32221457.0,62159259.0,Wood pulp,94380716.0
2022-09,QC,19,45268438.0,49031824.0,Prepared cereals,94300262.0
2022-09,ON,86,62972188.0,28141753.0,Railway equipment,91113941.0
2022-09,BC,28,48118321.0,42539136.0,Inorganic chemicals,90657457.0
2022-09,ON,04,67856917.0,22773050.0,Dairy products,90629967.0
2022-09,QC,83,56468379.0,32887400.0,Miscellaneous metal articles,89355779.0
2022-09,ON,81,45721382.0,42111110.0,Other base metals,87832492.0
2022-09,NB,44,10029945.0,77362328.0,Wood & wood articles,87392273.0
2022-09,QC,32,32777759.0,54439568.0,Tanning & dye extracts,87217327.0
2022-09,AB,75,5660523.0,80116201.0,Nickel,85776724.0
2022-09,QC,64,78457435.0,6963326.0,Footwear,85420761.0
2022-09,AB,31,39354658.0,45822843.0,Fertilizers,85177501.0
2022-09,NS,27,84656472.0,429623.0,Mineral fuels & oils,85086095.0
2022-09,SK,85,71968808.0,13077768.0,Electrical equipment,85046576.0
2022-09,BC,40,81418345.0,3017647.0,Rubber,84435992.0
2022-09,NS,99,76149359.0,7210988.0,Confidential / low-value (CA),83360347.0
2022-09,MB,12,19838238.0,63519963.0,Oil seeds,83358201.0
2022-09,AB,94,52224108.0,29750588.0,Furniture,81974696.0
2022-09,QC,20,48700397.0,33208899.0,Prepared vegetables,81909296.0
2022-09,BC,79,743937.0,81079528.0,Zinc,81823465.0
2022-09,ZZ,98,0.0,81729210.0,Special transactions (CA),81729210.0
2022-09,NB,48,15138748.0,65030540.0,Paper & paperboard,80169288.0
2022-09,MB,48,54718221.0,25159240.0,Paper & paperboard,79877461.0
2022-09,AB,15,7967212.0,71585370.0,Animal/veg fats & oils,79552582.0
2022-09,NB,84,53767536.0,25484409.0,Machinery & mechanical appliances,79251945.0
2022-09,ZZ,88,0.0,78626660.0,Aircraft & spacecraft,78626660.0
2022-09,QC,08,62053660.0,15062245.0,Fruit & nuts,77115905.0
2022-09,MB,94,46521999.0,29512069.0,Furniture,76034068.0
2022-09,SK,38,72134388.0,3531311.0,Misc chemical products,75665699.0
2022-09,QC,49,30313953.0,44144756.0,Printed books & media,74458709.0
2022-09,ON,01,21348178.0,52938419.0,Live animals,74286597.0
2022-09,QC,03,53137929.0,19816331.0,Fish & seafood,72954260.0
2022-09,BC,88,54045665.0,16797341.0,Aircraft & spacecraft,70843006.0
2022-09,MB,23,36729835.0,33447605.0,Food industry residues,70177440.0
2022-09,ZZ,73,0.0,69425212.0,Articles of iron & steel,69425212.0
2022-09,BC,20,52643248.0,16320769.0,Prepared vegetables,68964017.0
2022-09,AB,25,11155116.0,57129757.0,"Salt, sulphur, stone, cement",68284873.0
2022-09,BC,16,65071593.0,2582799.0,Prepared meat & fish,67654392.0
2022-09,QC,42,63698685.0,3651775.0,Leather goods,67350460.0
2022-09,QC,31,64521139.0,2315150.0,Fertilizers,66836289.0
2022-09,NB,47,5511195.0,60490577.0,Wood pulp,66001772.0
2022-09,AB,40,59788636.0,5844536.0,Rubber,65633172.0
2022-09,ON,59,35595767.0,29850359.0,Coated textiles,65446126.0
2022-09,ON,06,26214439.0,39025673.0,Live trees & plants,65240112.0
2022-09,AB,20,17121301.0,47800253.0,Prepared vegetables,64921554.0
2022-09,ON,56,51995863.0,12612579.0,Wadding & felt,64608442.0
2022-09,ON,98,7975650.0,55205136.0,Special transactions (CA),63180786.0
2022-09,QC,79,2019202.0,61122415.0,Zinc,63141617.0
2022-09,QC,68,31560934.0,31447053.0,Stone & cement articles,63007987.0
2022-09,QC,23,22993441.0,39014919.0,Food industry residues,62008360.0
2022-09,QC,16,18046644.0,43180881.0,Prepared meat & fish,61227525.0
2022-09,MB,90,51699494.0,9406965.0,Optical & medical instruments,61106459.0
2022-09,SK,73,57918551.0,3043223.0,Articles of iron & steel,60961774.0
2022-09,BC,42,60112730.0,781512.0,Leather goods,60894242.0
2022-09,ON,91,60052104.0,820513.0,Clocks & watches,60872617.0
2022-09,QC,70,48877638.0,11196737.0,Glass,60074375.0
2022-09,NL,03,637740.0,59378462.0,Fish & seafood,60016202.0
2022-09,ZZ,39,0.0,59843563.0,Plastics,59843563.0
2022-09,MB,20,6486208.0,53030979.0,Prepared vegetables,59517187.0
2022-09,BC,68,47214057.0,11867465.0,Stone & cement articles,59081522.0
2022-09,QC,25,31417418.0,25507144.0,"Salt, sulphur, stone, cement",56924562.0
2022-09,ON,11,34359435.0,21891544.0,Milling products,56250979.0
2022-09,SK,11,616831.0,55562523.0,Milling products,56179354.0
2022-09,MB,44,21334984.0,34277395.0,Wood & wood articles,55612379.0
2022-09,ZZ,61,0.0,55098390.0,Knitted apparel,55098390.0
2022-09,QC,12,23011294.0,31312866.0,Oil seeds,54324160.0
2022-09,ON,89,51466083.0,2572641.0,Ships & boats,54038724.0
2022-09,MB,29,53542271.0,38558.0,Organic chemicals,53580829.0
2022-09,SK,72,17676162.0,34588566.0,Iron & steel,52264728.0
2022-09,BC,63,47244635.0,4845829.0,Other made-up textiles,52090464.0
2022-09,SK,39,43042684.0,8625724.0,Plastics,51668408.0
2022-09,SK,28,8159821.0,43502559.0,Inorganic chemicals,51662380.0
2022-09,ON,24,31083488.0,20427620.0,Tobacco,51511108.0
2022-09,BC,09,42654005.0,8641869.0,"Coffee, tea & spices",51295874.0
2022-09,ZZ,94,0.0,50726603.0,Furniture,50726603.0
2022-09,BC,70,43179942.0,7190820.0,Glass,50370762.0
2022-09,ZZ,71,0.0,48819049.0,Precious metals & stones,48819049.0
2022-09,MB,72,28786650.0,19721524.0,Iron & steel,48508174.0
2022-09,ZZ,95,0.0,47905457.0,Toys & sports equipment,47905457.0
2022-09,AB,76,24288393.0,23612011.0,Aluminium,47900404.0
2022-09,ZZ,33,0.0,47638616.0,Cosmetics & perfumes,47638616.0
2022-09,MB,86,36342501.0,10863841.0,Railway equipment,47206342.0
2022-09,NB,87,36060880.0,10715894.0,Vehicles,46776774.0
2022-09,AB,08,46566877.0,0.0,Fruit & nuts,46566877.0
2022-09,QC,04,35702019.0,10701035.0,Dairy products,46403054.0
2022-09,ON,57,45521301.0,566545.0,Carpets,46087846.0
2022-09,BC,82,36447368.0,9019059.0,Tools & cutlery,45466427.0
2022-09,QC,10,9505242.0,35743702.0,Cereals,45248944.0
2022-09,QC,81,31742843.0,12877490.0,Other base metals,44620333.0
2022-09,BC,83,38256185.0,6341755.0,Miscellaneous metal articles,44597940.0
2022-09,BC,99,22003049.0,22430423.0,Confidential / low-value (CA),44433472.0
2022-09,MB,40,42567812.0,1613424.0,Rubber,44181236.0
2022-09,ZZ,30,0.0,43581000.0,Pharmaceuticals,43581000.0
2022-09,PE,03,0.0,43317503.0,Fish & seafood,43317503.0
2022-09,AB,72,27776226.0,14867819.0,Iron & steel,42644045.0
2022-09,ZZ,40,0.0,41913070.0,Rubber,41913070.0
2022-09,AB,99,11605953.0,29903937.0,Confidential / low-value (CA),41509890.0
2022-09,AB,71,31276302.0,9991257.0,Precious metals & stones,41267559.0
2022-09,BC,23,23553367.0,17444581.0,Food industry residues,40997948.0
2022-09,QC,63,36666948.0,4002736.0,Other made-up textiles,40669684.0
2022-09,MB,88,17591407.0,22817051.0,Aircraft & spacecraft,40408458.0
2022-09,ON,54,19305660.0,21020758.0,Man-made filaments,40326418.0
2022-09,QC,15,19120033.0,20969960.0,Animal/veg fats & oils,40089993.0
2022-09,AB,95,39133627.0,745808.0,Toys & sports equipment,39879435.0
2022-09,QC,36,14141191.0,25434174.0,Explosives,39575365.0
2022-09,ZZ,62,0.0,39489648.0,Woven apparel,39489648.0
2022-09,AB,48,19586462.0,18766674.0,Paper & paperboard,38353136.0
2022-09,QC,82,28992511.0,9053803.0,Tools & cutlery,38046314.0
2022-09,BC,33,31475904.0,6568839.0,Cosmetics & perfumes,38044743.0
2022-09,NS,85,26522974.0,11490607.0,Electrical equipment,38013581.0
2022-09,QC,98,3713016.0,33196836.0,Special transactions (CA),36909852.0
2022-09,ZZ,29,0.0,36330608.0,Organic chemicals,36330608.0
2022-09,ZZ,76,0.0,36304242.0,Aluminium,36304242.0
2022-09,PE,20,0.0,36233000.0,Prepared vegetables,36233000.0
2022-09,QC,93,6162062.0,30047618.0,Arms & ammunition,36209680.0
2022-09,ON,93,24912632.0,11053668.0,Arms & ammunition,35966300.0
2022-09,BC,17,33058697.0,2720527.0,Sugars,35779224.0
2022-09,BC,69,34947401.0,128773.0,Ceramic products,35076174.0
2022-09,BC,02,23523089.0,11465224.0,Meat & offal,34988313.0
2022-09,MB,01,1384328.0,33262799.0,Live animals,34647127.0
2022-09,ON,65,32908689.0,1384852.0,Headgear,34293541.0
2022-09,MB,49,20548212.0,13523410.0,Printed books & media,34071622.0
2022-09,MB,28,17203838.0,16769384.0,Inorganic chemicals,33973222.0
2022-09,SK,44,4291299.0,29667781.0,Wood & wood articles,33959080.0
2022-09,BC,96,32611712.0,129617.0,Miscellaneous manufactures,32741329.0
2022-09,QC,96,17192727.0,15018895.0,Miscellaneous manufactures,32211622.0
2022-09,AB,11,1130813.0,30839050.0,Milling products,31969863.0
2022-09,QC,35,21730473.0,10197004.0,Protein substances,31927477.0
2022-09,QC,34,19371588.0,12067680.0,Soap & cleaning products,31439268.0
2022-09,BC,25,14386401.0,16831776.0,"Salt, sulphur, stone, cement",31218177.0
2022-09,NS,48,4614187.0,25851808.0,Paper & paperboard,30465995.0
2022-09,SK,47,189905.0,30243436.0,Wood pulp,30433341.0
2022-09,NS,39,9562588.0,20760640.0,Plastics,30323228.0
2022-09,QC,69,28974211.0,799693.0,Ceramic products,29773904.0
2022-09,NB,16,320902.0,29418191.0,Prepared meat & fish,29739093.0
2022-09,BC,10,22354154.0,7293292.0,Cereals,29647446.0
2022-09,BC,18,10285238.0,19287775.0,Cocoa & cocoa products,29573013.0
2022-09,MB,76,20161690.0,9368567.0,Aluminium,29530257.0
2022-09,QC,86,22238882.0,7199129.0,Railway equipment,29438011.0
2022-09,MB,11,1795223.0,27236750.0,Milling products,29031973.0
2022-09,AB,70,11489672.0,17310499.0,Glass,28800171.0
2022-09,SK,01,620505.0,28100130.0,Live animals,28720635.0
2022-09,ZZ,09,0.0,28223931.0,"Coffee, tea & spices",28223931.0
2022-09,ZZ,83,0.0,28191244.0,Miscellaneous metal articles,28191244.0
2022-09,BC,29,25716180.0,2394347.0,Organic chemicals,28110527.0
2022-09,QC,54,21514676.0,6558121.0,Man-made filaments,28072797.0
2022-09,SK,40,27546106.0,456866.0,Rubber,28002972.0
2022-09,QC,75,19326944.0,8478280.0,Nickel,27805224.0
2022-09,BC,32,26174813.0,1398337.0,Tanning & dye extracts,27573150.0
2022-09,BC,49,22882675.0,4641646.0,Printed books & media,27524321.0
2022-09,BC,35,17370541.0,9953695.0,Protein substances,27324236.0
2022-09,AB,82,22407025.0,4597635.0,Tools & cutlery,27004660.0
2022-09,NB,39,20745234.0,6248518.0,Plastics,26993752.0
2022-09,QC,65,22218189.0,4767639.0,Headgear,26985828.0
2022-09,NB,73,20828982.0,5677091.0,Articles of iron & steel,26506073.0
2022-09,QC,59,14493052.0,11490011.0,Coated textiles,25983063.0
2022-09,NB,20,1321918.0,24159790.0,Prepared vegetables,25481708.0
2022-09,BC,34,20017622.0,5343152.0,Soap & cleaning products,25360774.0
2022-09,MB,25,25175459.0,177380.0,"Salt, sulphur, stone, cement",25352839.0
2022-09,ON,05,12089135.0,13251210.0,Other animal products,25340345.0
2022-09,MB,95,24424325.0,467537.0,Toys & sports equipment,24891862.0
2022-09,PE,29,228484.0,24648767.0,Organic chemicals,24877251.0
2022-09,MB,22,24549414.0,197824.0,Beverages & spirits,24747238.0
2022-09,MB,99,15856978.0,8558624.0,Confidential / low-value (CA),24415602.0
2022-09,BC,89,19960877.0,3790644.0,Ships & boats,23751521.0
2022-09,MB,34,23504217.0,37917.0,Soap & cleaning products,23542134.0
2022-09,ZZ,72,0.0,22945523.0,Iron & steel,22945523.0
2022-09,AB,30,20332864.0,2458103.0,Pharmaceuticals,22790967.0
2022-09,BC,30,18242595.0,4535133.0,Pharmaceuticals,22777728.0
2022-09,MB,07,7887358.0,14850454.0,Vegetables,22737812.0
2022-09,ON,97,9698826.0,12699857.0,Works of art,22398683.0
2022-09,ON,92,19710339.0,2588453.0,Musical instruments,22298792.0
2022-09,AB,81,5252981.0,16950004.0,Other base metals,22202985.0
2022-09,AB,19,13520568.0,8658913.0,Prepared cereals,22179481.0
2022-09,BC,75,4142555.0,17211588.0,Nickel,21354143.0
2022-09,ZZ,07,0.0,20956500.0,Vegetables,20956500.0
2022-09,ON,55,19243532.0,1514280.0,Man-made staple fibres,20757812.0
2022-09,BC,65,20629301.0,66478.0,Headgear,20695779.0
2022-09,NL,99,16355129.0,4114826.0,Confidential / low-value (CA),20469955.0
2022-09,ON,13,16085475.0,4317795.0,Resins & gums,20403270.0
2022-09,NS,44,3384379.0,16935544.0,Wood & wood articles,20319923.0
2022-09,BC,01,14602113.0,5669615.0,Live animals,20271728.0
2022-09,BC,12,16345869.0,3852408.0,Oil seeds,20198277.0
2022-09,AB,63,19239801.0,871604.0,Other made-up textiles,20111405.0
2022-09,ZZ,19,0.0,20104145.0,Prepared cereals,20104145.0
2022-09,NS,61,19738408.0,355416.0,Knitted apparel,20093824.0
2022-09,NS,30,18872529.0,1113639.0,Pharmaceuticals,19986168.0
2022-09,SK,29,19758394.0,47926.0,Organic chemicals,19806320.0
2022-09,QC,01,11744748.0,7997984.0,Live animals,19742732.0
2022-09,NB,85,16986801.0,2549756.0,Electrical equipment,19536557.0
2022-09,AB,68,14674277.0,4861649.0,Stone & cement articles,19535926.0
2022-09,MB,16,15770318.0,3737181.0,Prepared meat & fish,19507499.0
2022-09,BC,06,9114586.0,10373824.0,Live trees & plants,19488410.0
2022-09,NL,48,731552.0,18537449.0,Paper & paperboard,19269001.0
2022-09,AB,34,16869649.0,2294502.0,Soap & cleaning products,19164151.0
2022-09,NS,73,11124452.0,8028931.0,Articles of iron & steel,19153383.0
2022-09,MB,98,891037.0,18068049.0,Special transactions (CA),18959086.0
2022-09,QC,55,13747854.0,5178054.0,Man-made staple fibres,18925908.0
2022-09,YT,26,0.0,18682891.0,"Ores, slag & ash",18682891.0
2022-09,ZZ,64,0.0,18299778.0,Footwear,18299778.0
2022-09,MB,33,18158223.0,85424.0,Cosmetics & perfumes,18243647.0
2022-09,AB,21,15437638.0,2450354.0,Misc food preparations,17887992.0
2022-09,QC,56,10969757.0,6841287.0,Wadding & felt,17811044.0
2022-09,PE,84,715862.0,17003257.0,Machinery & mechanical appliances,17719119.0
2022-09,SK,94,15589194.0,2024328.0,Furniture,17613522.0
2022-09,MB,26,10173185.0,7238095.0,"Ores, slag & ash",17411280.0
2022-09,NL,81,0.0,17061628.0,Other base metals,17061628.0
2022-09,MB,62,10367586.0,6560939.0,Woven apparel,16928525.0
2022-09,MB,19,10740865.0,5638599.0,Prepared cereals,16379464.0
2022-09,AB,62,16243093.0,64357.0,Woven apparel,16307450.0
2022-09,BC,74,10493485.0,5794217.0,Copper,16287702.0
2022-09,ZZ,28,0.0,16164495.0,Inorganic chemicals,16164495.0
2022-09,ON,58,10575635.0,5394642.0,Special woven fabrics,15970277.0
2022-09,PE,98,0.0,15919638.0,Special transactions (CA),15919638.0
2022-09,QC,11,4651150.0,11190246.0,Milling products,15841396.0
2022-09,MB,71,3563075.0,12212689.0,Precious metals & stones,15775764.0
2022-09,PE,30,0.0,15596063.0,Pharmaceuticals,15596063.0
2022-09,AB,16,8721961.0,6825097.0,Prepared meat & fish,15547058.0
2022-09,MB,83,14197347.0,1270176.0,Miscellaneous metal articles,15467523.0
2022-09,AB,61,15311198.0,134221.0,Knitted apparel,15445419.0
2022-09,ZZ,42,0.0,15431087.0,Leather goods,15431087.0
2022-09,QC,78,761246.0,14443752.0,Lead,15204998.0
2022-09,AB,83,12036356.0,3012024.0,Miscellaneous metal articles,15048380.0
2022-09,ZZ,38,0.0,15030602.0,Misc chemical products,15030602.0
2022-09,ON,79,10684951.0,4224627.0,Zinc,14909578.0
2022-09,BC,86,13928898.0,980502.0,Railway equipment,14909400.0
2022-09,BC,11,6585862.0,8066839.0,Milling products,14652701.0
2022-09,MB,82,13999529.0,571677.0,Tools & cutlery,14571206.0
2022-09,MB,32,14343333.0,128963.0,Tanning & dye extracts,14472296.0
2022-09,QC,89,5441328.0,8653609.0,Ships & boats,14094937.0
2022-09,QC,06,7918969.0,6173778.0,Live trees & plants,14092747.0
2022-09,AB,42,13410522.0,514586.0,Leather goods,13925108.0
2022-09,MB,35,5687477.0,8056780.0,Protein substances,13744257.0
2022-09,SK,90,11656992.0,1594136.0,Optical & medical instruments,13251128.0
2022-09,AB,33,9293590.0,3743152.0,Cosmetics & perfumes,13036742.0
2022-09,QC,57,9240217.0,3795587.0,Carpets,13035804.0
